CBSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Principal City Name,FIPS State Code,FIPS Place Code,fips_state_str,fips_place_str,fips_combined,msa,msa_name,fipstate,fipscty,county_name
32820,"Memphis, TN-MS-AR",Metropolitan Statistical Area,Memphis,47,48000,47,48000,4748000,32820,"Memphis, TN-MS-AR Metro Area",47.0,157.0,"Shelby County, Tennessee"
32820,"Memphis, TN-MS-AR",Metropolitan Statistical Area,Memphis,47,48000,47,48000,4748000,32820,"Memphis, TN-MS-AR Metro Area",47.0,167.0,"Tipton County, Tennessee"
32860,"Menomonie, WI",Micropolitan Statistical Area,Menomonie,55,51025,55,51025,5551025,32860,"Menomonie, WI Micro Area",55.0,33.0,"Dunn County, Wisconsin"
32900,"Merced, CA",Metropolitan Statistical Area,Merced,6,46898,06,46898,0646898,32900,"Merced, CA Metro Area",6.0,47.0,"Merced County, California"
32940,"Meridian, MS",Micropolitan Statistical Area,Meridian,28,46640,28,46640,2846640,32940,"Meridian, MS Micro Area",28.0,23.0,"Clarke County, Mississippi"
32940,"Meridian, MS",Micropolitan Statistical Area,Meridian,28,46640,28,46640,2846640,32940,"Meridian, MS Micro Area",28.0,75.0,"Lauderdale County, Mississippi"
33020,"Mexico, MO",Micropolitan Statistical Area,Mexico,29,47648,29,47648,2947648,33020,"Mexico, MO Micro Area",29.0,7.0,"Audrain County, Missouri"
33060,"Miami, OK",Micropolitan Statistical Area,Miami,40,48000,40,48000,4048000,33060,"Miami, OK Micro Area",40.0,115.0,"Ottawa County, Oklahoma"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Boca Raton,12,7300,12,7300,127300,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,11.0,"Broward County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Boca Raton,12,7300,12,7300,127300,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,86.0,"Miami-Dade County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Boca Raton,12,7300,12,7300,127300,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,99.0,"Palm Beach County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Deerfield Beach,12,16725,12,16725,1216725,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,11.0,"Broward County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Deerfield Beach,12,16725,12,16725,1216725,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,86.0,"Miami-Dade County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Deerfield Beach,12,16725,12,16725,1216725,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,99.0,"Palm Beach County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Delray Beach,12,17100,12,17100,1217100,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,11.0,"Broward County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Delray Beach,12,17100,12,17100,1217100,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,86.0,"Miami-Dade County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Delray Beach,12,17100,12,17100,1217100,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,99.0,"Palm Beach County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Doral,12,17935,12,17935,1217935,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,11.0,"Broward County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Doral,12,17935,12,17935,1217935,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,86.0,"Miami-Dade County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Doral,12,17935,12,17935,1217935,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,99.0,"Palm Beach County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Fort Lauderdale,12,24000,12,24000,1224000,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,11.0,"Broward County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Fort Lauderdale,12,24000,12,24000,1224000,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,86.0,"Miami-Dade County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Fort Lauderdale,12,24000,12,24000,1224000,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,99.0,"Palm Beach County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Jupiter,12,35875,12,35875,1235875,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,11.0,"Broward County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Jupiter,12,35875,12,35875,1235875,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,86.0,"Miami-Dade County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Jupiter,12,35875,12,35875,1235875,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,99.0,"Palm Beach County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Kendall,12,36100,12,36100,1236100,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,11.0,"Broward County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Kendall,12,36100,12,36100,1236100,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,86.0,"Miami-Dade County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Kendall,12,36100,12,36100,1236100,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,99.0,"Palm Beach County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Miami,12,45000,12,45000,1245000,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,11.0,"Broward County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Miami,12,45000,12,45000,1245000,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,86.0,"Miami-Dade County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Miami,12,45000,12,45000,1245000,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,99.0,"Palm Beach County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Miami Beach,12,45025,12,45025,1245025,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,11.0,"Broward County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Miami Beach,12,45025,12,45025,1245025,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,86.0,"Miami-Dade County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Miami Beach,12,45025,12,45025,1245025,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,99.0,"Palm Beach County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Palm Beach Gardens,12,54075,12,54075,1254075,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,11.0,"Broward County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Palm Beach Gardens,12,54075,12,54075,1254075,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,86.0,"Miami-Dade County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Palm Beach Gardens,12,54075,12,54075,1254075,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,99.0,"Palm Beach County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Pompano Beach,12,58050,12,58050,1258050,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,11.0,"Broward County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Pompano Beach,12,58050,12,58050,1258050,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,86.0,"Miami-Dade County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Pompano Beach,12,58050,12,58050,1258050,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,99.0,"Palm Beach County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Sunrise,12,69700,12,69700,1269700,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,11.0,"Broward County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Sunrise,12,69700,12,69700,1269700,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,86.0,"Miami-Dade County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,Sunrise,12,69700,12,69700,1269700,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,99.0,"Palm Beach County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,West Palm Beach,12,76600,12,76600,1276600,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,11.0,"Broward County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,West Palm Beach,12,76600,12,76600,1276600,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,86.0,"Miami-Dade County, Florida"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,West Palm Beach,12,76600,12,76600,1276600,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",12.0,99.0,"Palm Beach County, Florida"
33140,"Michigan City-La Porte, IN",Metropolitan Statistical Area,La Porte,18,42246,18,42246,1842246,33140,"Michigan City-La Porte, IN Metro Area",18.0,91.0,"LaPorte County, Indiana"
33140,"Michigan City-La Porte, IN",Metropolitan Statistical Area,Michigan City,18,48798,18,48798,1848798,33140,"Michigan City-La Porte, IN Metro Area",18.0,91.0,"LaPorte County, Indiana"
33180,"Middlesborough, KY",Micropolitan Statistical Area,Middlesborough,21,51924,21,51924,2151924,33180,"Middlesborough, KY Micro Area",21.0,13.0,"Bell County, Kentucky"
33220,"Midland, MI",Metropolitan Statistical Area,Midland,26,53780,26,53780,2653780,33220,"Midland, MI Metro Area",26.0,111.0,"Midland County, Michigan"
33260,"Midland, TX",Metropolitan Statistical Area,Midland,48,48072,48,48072,4848072,33260,"Midland, TX Metro Area",48.0,317.0,"Martin County, Texas"
33260,"Midland, TX",Metropolitan Statistical Area,Midland,48,48072,48,48072,4848072,33260,"Midland, TX Metro Area",48.0,329.0,"Midland County, Texas"
33300,"Milledgeville, GA",Micropolitan Statistical Area,Milledgeville,13,51492,13,51492,1351492,33300,"Milledgeville, GA Micro Area",13.0,9.0,"Baldwin County, Georgia"
33340,"Milwaukee-Waukesha, WI",Metropolitan Statistical Area,Milwaukee,55,53000,55,53000,5553000,33340,"Milwaukee-Waukesha, WI Metro Area",55.0,79.0,"Milwaukee County, Wisconsin"
33340,"Milwaukee-Waukesha, WI",Metropolitan Statistical Area,Milwaukee,55,53000,55,53000,5553000,33340,"Milwaukee-Waukesha, WI Metro Area",55.0,89.0,"Ozaukee County, Wisconsin"
33340,"Milwaukee-Waukesha, WI",Metropolitan Statistical Area,Milwaukee,55,53000,55,53000,5553000,33340,"Milwaukee-Waukesha, WI Metro Area",55.0,131.0,"Washington County, Wisconsin"
33340,"Milwaukee-Waukesha, WI",Metropolitan Statistical Area,Milwaukee,55,53000,55,53000,5553000,33340,"Milwaukee-Waukesha, WI Metro Area",55.0,133.0,"Waukesha County, Wisconsin"
33340,"Milwaukee-Waukesha, WI",Metropolitan Statistical Area,Waukesha,55,84250,55,84250,5584250,33340,"Milwaukee-Waukesha, WI Metro Area",55.0,79.0,"Milwaukee County, Wisconsin"
33340,"Milwaukee-Waukesha, WI",Metropolitan Statistical Area,Waukesha,55,84250,55,84250,5584250,33340,"Milwaukee-Waukesha, WI Metro Area",55.0,89.0,"Ozaukee County, Wisconsin"
33340,"Milwaukee-Waukesha, WI",Metropolitan Statistical Area,Waukesha,55,84250,55,84250,5584250,33340,"Milwaukee-Waukesha, WI Metro Area",55.0,131.0,"Washington County, Wisconsin"
33340,"Milwaukee-Waukesha, WI",Metropolitan Statistical Area,Waukesha,55,84250,55,84250,5584250,33340,"Milwaukee-Waukesha, WI Metro Area",55.0,133.0,"Waukesha County, Wisconsin"
33380,"Minden, LA",Micropolitan Statistical Area,Minden,22,50885,22,50885,2250885,33380,"Minden, LA Micro Area",22.0,119.0,"Webster Parish, Louisiana"
33420,"Mineral Wells, TX",Micropolitan Statistical Area,Mineral Wells,48,48684,48,48684,4848684,33420,"Mineral Wells, TX Micro Area",48.0,363.0,"Palo Pinto County, Texas"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Bloomington,27,6616,27,6616,276616,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",27.0,3.0,"Anoka County, Minnesota"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Bloomington,27,6616,27,6616,276616,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",27.0,19.0,"Carver County, Minnesota"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Bloomington,27,6616,27,6616,276616,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",27.0,25.0,"Chisago County, Minnesota"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Bloomington,27,6616,27,6616,276616,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",27.0,37.0,"Dakota County, Minnesota"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Bloomington,27,6616,27,6616,276616,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",27.0,53.0,"Hennepin County, Minnesota"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Bloomington,27,6616,27,6616,276616,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",27.0,59.0,"Isanti County, Minnesota"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Bloomington,27,6616,27,6616,276616,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",27.0,79.0,"Le Sueur County, Minnesota"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Bloomington,27,6616,27,6616,276616,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",27.0,95.0,"Mille Lacs County, Minnesota"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Bloomington,27,6616,27,6616,276616,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",27.0,123.0,"Ramsey County, Minnesota"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Bloomington,27,6616,27,6616,276616,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",27.0,139.0,"Scott County, Minnesota"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Bloomington,27,6616,27,6616,276616,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",27.0,141.0,"Sherburne County, Minnesota"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Bloomington,27,6616,27,6616,276616,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",27.0,163.0,"Washington County, Minnesota"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Bloomington,27,6616,27,6616,276616,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",27.0,171.0,"Wright County, Minnesota"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Bloomington,27,6616,27,6616,276616,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",55.0,93.0,"Pierce County, Wisconsin"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Bloomington,27,6616,27,6616,276616,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",55.0,109.0,"St. Croix County, Wisconsin"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Burnsville,27,8794,27,8794,278794,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",27.0,3.0,"Anoka County, Minnesota"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Burnsville,27,8794,27,8794,278794,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",27.0,19.0,"Carver County, Minnesota"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Burnsville,27,8794,27,8794,278794,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",27.0,25.0,"Chisago County, Minnesota"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Burnsville,27,8794,27,8794,278794,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",27.0,37.0,"Dakota County, Minnesota"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Burnsville,27,8794,27,8794,278794,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",27.0,53.0,"Hennepin County, Minnesota"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Burnsville,27,8794,27,8794,278794,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",27.0,59.0,"Isanti County, Minnesota"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Burnsville,27,8794,27,8794,278794,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",27.0,79.0,"Le Sueur County, Minnesota"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Burnsville,27,8794,27,8794,278794,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",27.0,95.0,"Mille Lacs County, Minnesota"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Burnsville,27,8794,27,8794,278794,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",27.0,123.0,"Ramsey County, Minnesota"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Burnsville,27,8794,27,8794,278794,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",27.0,139.0,"Scott County, Minnesota"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Burnsville,27,8794,27,8794,278794,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",27.0,141.0,"Sherburne County, Minnesota"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Burnsville,27,8794,27,8794,278794,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",27.0,163.0,"Washington County, Minnesota"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Burnsville,27,8794,27,8794,278794,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",27.0,171.0,"Wright County, Minnesota"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Burnsville,27,8794,27,8794,278794,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",55.0,93.0,"Pierce County, Wisconsin"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Burnsville,27,8794,27,8794,278794,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",55.0,109.0,"St. Croix County, Wisconsin"
